word_count;sentence_count;flesch_reading_ease;gunning_fog;flesch_kincaid_grade;avg_sentence_length;avg_letter_per_word;lexicon_count;figure_count;table_count;section_count;reference_count;doi;preprint_date;preprint_category;published_doi;published_flag;citation_count;publication_year;citations_per_year;journal_name;is_open_access;type;openalex_id
4361;230;39.967502248875576;15.666366816591704;12.383190404797602;18.91304347826087;5.257011494252874;4350;4;0;13;34;10.1101/017863;2015-04-10;Neuroscience;;0;59;2015;4.92;bioRxiv (Cold Spring Harbor Laboratory);True;preprint;https://openalex.org/W1810929380
3760;188;23.27181556694137;18.354841927475942;14.974004976252282;19.96808510638298;5.489611081513052;3754;4;0;15;53;10.1101/017897;2015-04-10;Neuroscience;;0;0;2015;;bioRxiv (Cold Spring Harbor Laboratory);True;preprint;https://openalex.org/W2950792658
4724;183;26.43747154641332;19.00845776339146;15.96579409000731;25.737704918032787;5.367515923566879;4710;5;0;10;47;10.1101/019547;2015-05-19;Neuroscience;;0;7;2015;0.58;bioRxiv (Cold Spring Harbor Laboratory);True;preprint;https://openalex.org/W2177574283
4672;254;30.894408028249046;16.292764564223287;13.504036515409805;18.330708661417322;5.507517182130584;4656;5;2;15;64;10.1101/019646;2015-05-21;Neuroscience;;0;1;2015;0.08;bioRxiv (Cold Spring Harbor Laboratory);True;preprint;https://openalex.org/W2175369665
1826;84;33.63743421052635;16.668170426065164;13.962014411027571;21.714285714285715;5.317434210526316;1824;4;0;1;10;10.1101/020354;2015-06-05;Neuroscience;;0;6;2015;0.5;bioRxiv (Cold Spring Harbor Laboratory);True;preprint;https://openalex.org/W2240299457
5889;236;23.17919188861987;19.263159097549476;16.193833064299167;24.826271186440678;5.497695852534562;5859;13;1;23;51;10.1101/020586;2015-06-07;Neuroscience;;0;0;2015;;bioRxiv (Cold Spring Harbor Laboratory);True;preprint;https://openalex.org/W2296510390
5890;264;26.875662665985715;18.433537623425263;15.038232039496084;22.25;5.461014640789922;5874;3;0;11;85;10.1101/021311;2015-06-22;Neuroscience;;0;6;2015;0.5;bioRxiv (Cold Spring Harbor Laboratory);True;preprint;https://openalex.org/W2342808489
8141;315;32.394867937446975;18.131936727036557;15.140080261042055;25.75873015873016;5.246734039930984;8114;8;0;16;50;10.1101/021428;2015-06-24;Neuroscience;;0;13;2015;1.08;bioRxiv (Cold Spring Harbor Laboratory);True;preprint;https://openalex.org/W2210514705
4019;155;38.21201300962426;17.35422869210556;14.343766278151246;25.81935483870968;4.932533733133433;4002;13;0;6;22;10.1101/022046;2015-07-06;Neuroscience;;0;7;2015;0.58;bioRxiv (Cold Spring Harbor Laboratory);True;preprint;https://openalex.org/W2950825452
6601;270;32.37407825422511;17.684615246314277;14.809113942826325;24.414814814814815;5.159132281553398;6592;5;0;11;52;10.1101/022103;2015-07-06;Neuroscience;;0;8;2015;0.67;bioRxiv (Cold Spring Harbor Laboratory);True;preprint;https://openalex.org/W2327185068
4201;221;31.67201067548163;16.715842523098598;13.534868615709758;18.891402714932127;5.3693413173652695;4175;6;1;16;41;10.1101/023200;2015-07-24;Neuroscience;;0;2;2015;0.17;bioRxiv (Cold Spring Harbor Laboratory);True;preprint;https://openalex.org/W2146471389
2053;110;25.59114414314294;17.33367414981107;14.308376305845744;18.59090909090909;5.7941320293398535;2045;0;3;11;157;10.1101/024794;2015-08-15;Neuroscience;;0;8;2015;0.67;bioRxiv (Cold Spring Harbor Laboratory);True;preprint;https://openalex.org/W2950311751
4796;288;46.25150801054255;13.481905946458188;10.853749555792469;16.28472222222222;5.1526652452025585;4690;4;1;20;21;10.1101/025817;2015-08-30;Neuroscience;;0;3;2015;0.25;bioRxiv (Cold Spring Harbor Laboratory);True;preprint;https://openalex.org/W2265587757
14815;684;33.05892925226411;16.943821364132187;14.018525573029013;21.616959064327485;5.361828756932233;14786;22;0;43;76;10.1101/026617;2015-09-10;Neuroscience;;0;43;2015;3.58;bioRxiv (Cold Spring Harbor Laboratory);True;preprint;https://openalex.org/W2951363643
6956;349;31.18224494382119;17.70975700570798;13.85652092342037;19.911174785100286;5.543099726579364;6949;10;0;26;81;10.1101/026823;2015-09-14;Neuroscience;;0;0;2015;;bioRxiv (Cold Spring Harbor Laboratory);True;preprint;https://openalex.org/W2949738051
7587;316;35.94547836106881;16.831436694611664;14.181980402461573;23.895569620253166;5.280757515560853;7551;8;0;26;55;10.1101/027102;2015-09-21;Neuroscience;;0;0;2017;;Research Explorer (The University of Manchester);True;preprint;https://openalex.org/W2509524984
2940;144;44.458329548894966;14.626945201332124;12.123451407811082;20.38888888888889;5.122615803814714;2936;6;0;7;47;10.1101/027847;2015-09-29;Neuroscience;;0;0;2015;;bioRxiv (Cold Spring Harbor Laboratory);True;preprint;https://openalex.org/W2311276561
4594;246;29.08900868440503;18.19239865825232;13.823156873614192;18.601626016260163;5.69493006993007;4576;8;0;11;41;10.1101/027896;2015-09-29;Neuroscience;;0;0;2015;;bioRxiv (Cold Spring Harbor Laboratory);True;preprint;https://openalex.org/W2275341664
3959;245;37.0504285714286;15.270435663627154;12.094774062816619;16.114285714285714;5.454913880445796;3948;4;0;12;52;10.1101/028910;2015-10-12;Neuroscience;;0;1;2015;0.08;bioRxiv (Cold Spring Harbor Laboratory);True;preprint;https://openalex.org/W2952091798
3003;175;37.502298225644495;15.424683342101487;12.268818518341384;17.068571428571428;5.322397053900234;2987;7;0;17;25;10.1101/029330;2015-10-16;Neuroscience;;0;1;2015;0.08;bioRxiv (Cold Spring Harbor Laboratory);True;preprint;https://openalex.org/W2401022220
9621;411;17.054163517274162;19.742058294518785;16.666383978819002;23.289537712895378;5.819264521521103;9572;16;0;36;59;10.1101/029603;2015-10-21;Neuroscience;;0;5;2015;0.42;bioRxiv (Cold Spring Harbor Laboratory);True;preprint;https://openalex.org/W2339385949
2057;92;37.24720274795368;17.478101413840758;13.586210003189116;22.22826086956522;5.16919315403423;2045;2;0;7;20;10.1101/029751;2015-10-23;Neuroscience;;0;2;2015;0.17;bioRxiv (Cold Spring Harbor Laboratory);True;preprint;https://openalex.org/W2179226904
9440;481;29.347255241587504;16.664185876104575;14.019356263787468;19.536382536382536;5.529956369053953;9397;6;1;21;102;10.1101/029876;2015-10-25;Neuroscience;;0;48;2015;4.0;bioRxiv (Cold Spring Harbor Laboratory);True;preprint;https://openalex.org/W2950087131
13016;695;42.33918726461363;15.285130042080807;11.962823413488845;18.552517985611512;5.104854971304483;12894;15;0;30;53;10.1101/031146;2015-11-10;Neuroscience;;0;0;2015;;bioRxiv (Cold Spring Harbor Laboratory);True;preprint;https://openalex.org/W2177081273
7183;428;42.360743481867274;14.878259033679635;11.500412223525153;16.703271028037385;5.303678836200867;7149;13;0;19;72;10.1101/031765;2015-11-13;Neuroscience;;0;6;2015;0.5;bioRxiv (Cold Spring Harbor Laboratory);True;preprint;https://openalex.org/W3104585382
5983;284;36.12850573106371;16.313749825686795;13.432737763212945;20.982394366197184;5.423896626950831;5959;22;1;18;71;10.1101/032292;2015-11-29;Neuroscience;;0;1;2015;0.08;bioRxiv (Cold Spring Harbor Laboratory);True;preprint;https://openalex.org/W2951293852
6112;370;35.074081400507566;15.358106156057568;12.457528420081278;16.464864864864865;5.499507550886408;6092;13;1;35;140;10.1101/033266;2015-11-30;Neuroscience;;0;20;2015;1.67;bioRxiv (Cold Spring Harbor Laboratory);True;preprint;https://openalex.org/W2259444488
7784;360;42.83848787200151;15.934411869758407;12.650950634349151;21.602777777777778;5.1076250482191075;7777;8;0;24;45;10.1101/033803;2015-12-10;Neuroscience;;0;21;2015;1.75;bioRxiv (Cold Spring Harbor Laboratory);True;preprint;https://openalex.org/W2750706789
3738;178;38.700947407867034;16.716670864535786;12.966654584994565;20.55056179775281;4.979496992892291;3658;2;0;12;100;10.1101/034199;2015-12-10;Neuroscience;;0;3;2015;0.25;bioRxiv (Cold Spring Harbor Laboratory);True;preprint;https://openalex.org/W2234628200
11828;700;33.88292165991908;15.616400132901811;12.653338738417236;16.584285714285713;5.36041002670342;11609;3;1;8;68;10.1101/035196;2015-12-22;Neuroscience;;0;2;2015;0.17;bioRxiv (Cold Spring Harbor Laboratory);True;preprint;https://openalex.org/W2239279838
5950;347;31.3846797860881;16.654070219422838;13.093613415492594;16.953890489913544;5.37038925718171;5883;5;1;8;47;10.1101/035212;2015-12-22;Neuroscience;;0;3;2015;0.25;bioRxiv (Cold Spring Harbor Laboratory);True;preprint;https://openalex.org/W2255281050
9648;386;35.75535532026103;17.391079581067807;14.422372076681338;24.756476683937823;5.096902469652575;9556;7;1;19;52;10.1101/035451;2015-12-27;Neuroscience;;0;13;2015;1.08;bioRxiv (Cold Spring Harbor Laboratory);True;preprint;https://openalex.org/W2950279330
8616;445;44.06367736098164;15.03867611195596;11.869187669070197;19.1438202247191;5.093555581641038;8519;8;0;10;80;10.1101/036228;2016-01-07;Neuroscience;;0;11;2016;1.0;bioRxiv (Cold Spring Harbor Laboratory);True;preprint;https://openalex.org/W2291875653
3691;213;28.106296223785904;16.603959324220053;13.618320684532382;17.225352112676056;5.609157808667212;3669;3;0;10;20;10.1101/036269;2016-01-08;Neuroscience;;0;1;2016;0.09;bioRxiv (Cold Spring Harbor Laboratory);True;preprint;https://openalex.org/W2338277732
10644;440;29.58745881907859;18.40935812646047;15.085141435937675;23.961363636363636;5.270321540358531;10543;13;1;33;81;10.1101/036277;2016-01-08;Neuroscience;;0;0;2016;;bioRxiv (Cold Spring Harbor Laboratory);True;preprint;https://openalex.org/W2397534582
6053;282;15.109262590777348;19.50733867845237;16.44463523812222;21.30496453900709;5.770139813581891;6008;5;0;29;33;10.1101/036772;2016-01-18;Neuroscience;;0;9;2016;0.82;bioRxiv (Cold Spring Harbor Laboratory);True;preprint;https://openalex.org/W2581019750
7898;333;18.07846713303954;19.79908437513911;16.62615591646379;23.7027027027027;5.683010262257697;7893;6;1;21;72;10.1101/036905;2016-01-15;Neuroscience;;0;3;2016;0.27;bioRxiv (Cold Spring Harbor Laboratory);True;preprint;https://openalex.org/W2337695548
4883;200;24.95602982744458;19.095079704190635;15.825196548890716;24.34;5.526499589153657;4868;5;4;16;122;10.1101/037044;2016-01-17;Neuroscience;;0;13;2016;1.18;bioRxiv (Cold Spring Harbor Laboratory);True;preprint;https://openalex.org/W2337758424
5582;266;48.91150826210014;15.272491113715848;11.595301323651334;20.763157894736842;4.758464602571067;5523;7;6;10;19;10.1101/037069;2016-01-17;Neuroscience;;0;3;2016;0.27;bioRxiv (Cold Spring Harbor Laboratory);True;preprint;https://openalex.org/W2192858641
8638;329;17.894203332323258;20.141416656080764;17.231630947827245;26.03647416413374;5.67032453887462;8566;4;0;8;95;10.1101/037085;2016-01-17;Neuroscience;;0;3;2016;0.27;bioRxiv (Cold Spring Harbor Laboratory);True;preprint;https://openalex.org/W2322754411
4537;173;26.09071988806963;19.32095426785678;16.12240037582467;26.173410404624278;5.452075971731449;4528;12;0;13;26;10.1101/037143;2016-01-18;Neuroscience;;0;6;2016;0.55;bioRxiv (Cold Spring Harbor Laboratory);True;preprint;https://openalex.org/W2953326281
9585;391;39.91207120168198;16.62340016928944;13.762675956348811;24.434782608695652;4.921080175842579;9554;7;1;19;44;10.1101/037788;2016-01-23;Neuroscience;;0;6;2016;0.55;bioRxiv (Cold Spring Harbor Laboratory);True;preprint;https://openalex.org/W2307603172
3986;170;24.46691607211585;18.882545960508008;15.654050504751474;23.376470588235293;5.586311021640665;3974;6;0;17;24;10.1101/037937;2016-01-26;Neuroscience;;0;13;2016;1.18;bioRxiv (Cold Spring Harbor Laboratory);True;preprint;https://openalex.org/W2304346024
3725;221;38.87076712560142;14.78445113256805;11.99346306226034;16.728506787330318;5.2910467946984046;3697;4;3;16;34;10.1101/038026;2016-01-27;Neuroscience;;0;6;2016;0.55;bioRxiv (Cold Spring Harbor Laboratory);True;preprint;https://openalex.org/W2299234660
6431;342;29.274013857345068;16.530107633060137;13.822227049800865;18.70175438596491;5.568323952470294;6396;11;3;26;55;10.1101/038778;2016-02-03;Neuroscience;;0;8;2016;0.73;bioRxiv (Cold Spring Harbor Laboratory);True;preprint;https://openalex.org/W2528569780
6770;274;27.570204609973814;18.988417679971132;15.503040174243448;24.51094890510949;5.355568790946992;6716;8;1;16;42;10.1101/039032;2016-02-14;Neuroscience;;0;9;2016;0.82;bioRxiv (Cold Spring Harbor Laboratory);True;preprint;https://openalex.org/W2299570447
5440;230;33.59105308094436;17.023932176795054;14.440188042877846;23.61304347826087;5.28631927821764;5431;1;0;12;39;10.1101/039354;2016-02-09;Neuroscience;;0;28;2016;2.55;bioRxiv (Cold Spring Harbor Laboratory);True;preprint;https://openalex.org/W4238545833
3864;206;45.117156367078934;13.856673246585828;11.616573842807075;18.718446601941746;5.160269709543568;3856;4;0;12;24;10.1101/039842;2016-06-02;Neuroscience;;0;2;2016;0.18;bioRxiv (Cold Spring Harbor Laboratory);True;preprint;https://openalex.org/W2416551190
8163;444;42.56142015445445;15.103434539082858;11.866743885555302;18.29054054054054;5.165004309814062;8121;10;0;28;107;10.1101/040642;2016-03-22;Neuroscience;;0;5;2016;0.45;bioRxiv (Cold Spring Harbor Laboratory);True;preprint;https://openalex.org/W2306517719
7632;341;26.923296310662522;18.458511959341063;15.028491861135596;22.237536656891496;5.587893973361466;7583;11;2;25;56;10.1101/041186;2016-02-24;Neuroscience;;0;7;2016;0.64;bioRxiv (Cold Spring Harbor Laboratory);True;preprint;https://openalex.org/W3100239431
7012;330;34.67397716419208;16.27149431275506;13.677629591039334;21.151515151515152;5.179226361031518;6980;12;0;9;38;10.1101/041301;2016-02-26;Neuroscience;;0;0;2016;;bioRxiv (Cold Spring Harbor Laboratory);True;preprint;https://openalex.org/W2277160840
7496;406;35.63568090384874;15.52703136736006;12.85173878017217;18.366995073891626;5.404854499128335;7457;8;3;19;112;10.1101/041368;2016-02-26;Neuroscience;;0;6;2016;0.55;bioRxiv (Cold Spring Harbor Laboratory);True;preprint;https://openalex.org/W2313306239
2799;166;41.14110028984882;14.294326317838681;11.688871211957345;16.77710843373494;5.198204667863555;2785;3;0;14;26;10.1101/042416;2016-03-04;Neuroscience;;0;1;2016;0.09;bioRxiv (Cold Spring Harbor Laboratory);True;preprint;https://openalex.org/W4239055622
14237;604;30.178553905602314;17.969133711472733;14.862167770497539;23.39569536423841;5.480928455169486;14131;14;0;42;98;10.1101/043075;2016-03-12;Neuroscience;;0;11;2016;1.0;bioRxiv (Cold Spring Harbor Laboratory);True;preprint;https://openalex.org/W2949716232
6404;313;41.19791663955033;15.633190392707926;12.578433964134351;20.389776357827476;4.98025697273582;6382;10;0;13;16;10.1101/043273;2016-03-11;Neuroscience;;0;0;2016;;bioRxiv (Cold Spring Harbor Laboratory);True;preprint;https://openalex.org/W2345434680
2972;122;31.559031588988233;18.027391911976753;14.876761241376254;24.229508196721312;5.349458728010825;2956;2;0;12;12;10.1101/043281;2016-03-11;Neuroscience;;0;5;2016;0.45;bioRxiv (Cold Spring Harbor Laboratory);True;preprint;https://openalex.org/W2340722633
8228;371;26.371378251646803;18.60309361659144;15.012981759411367;21.86522911051213;5.555596646942801;8112;14;6;30;62;10.1101/044156;2016-03-16;Neuroscience;;0;5;2016;0.45;bioRxiv (Cold Spring Harbor Laboratory);True;preprint;https://openalex.org/W2403424451
11725;505;31.66927289868184;17.869611316383562;14.602674620152026;23.18811881188119;5.415798462852263;11710;8;2;9;227;10.1101/044198;2016-03-16;Neuroscience;;0;11;2016;1.0;bioRxiv (Cold Spring Harbor Laboratory);True;preprint;https://openalex.org/W2339935710
7385;335;33.73852975951539;17.505470852745237;14.012960405794988;21.976119402985073;5.36946481934257;7362;6;1;17;46;10.1101/044438;2016-03-17;Neuroscience;;0;0;2016;;bioRxiv (Cold Spring Harbor Laboratory);True;preprint;https://openalex.org/W2336245123
3964;186;26.422077831527503;18.460312132355966;14.810997647078185;21.080645161290324;5.4996174445294566;3921;3;1;10;28;10.1101/045245;2016-03-22;Neuroscience;;0;1;2016;0.09;bioRxiv (Cold Spring Harbor Laboratory);True;preprint;https://openalex.org/W2571482887
9675;487;16.905706834407255;19.059958416958874;15.780096846748204;19.638603696098563;5.863028021748223;9564;13;5;23;100;10.1101/045252;2016-03-22;Neuroscience;;0;12;2016;1.09;bioRxiv (Cold Spring Harbor Laboratory);True;preprint;https://openalex.org/W2305056715
5828;261;29.778097805307027;18.349812384470763;14.637921858066154;22.268199233716476;5.390743289745354;5812;4;0;19;52;10.1101/045336;2016-03-23;Neuroscience;;0;87;2016;7.91;bioRxiv (Cold Spring Harbor Laboratory);True;preprint;https://openalex.org/W2308050473
3634;153;25.955502648930377;17.887495321182808;15.536376220091562;23.73856209150327;5.581497797356828;3632;6;0;10;37;10.1101/045856;2016-04-07;Neuroscience;;0;7;2016;0.64;bioRxiv (Cold Spring Harbor Laboratory);True;preprint;https://openalex.org/W2951910013
5742;276;37.2582385730212;16.116338411990586;13.117518270779144;20.347826086956523;5.183938746438747;5616;4;0;14;54;10.1101/045898;2016-03-26;Neuroscience;;0;5;2016;0.45;bioRxiv (Cold Spring Harbor Laboratory);True;preprint;https://openalex.org/W2311972997
5197;271;45.4587057111724;14.362311814183698;11.6590478691482;19.081180811808117;5.13034229356024;5171;12;0;15;49;10.1101/045963;2016-03-27;Neuroscience;;0;4;2016;0.36;bioRxiv (Cold Spring Harbor Laboratory);True;preprint;https://openalex.org/W2324150993
2712;139;32.7426087094926;16.786617431718344;13.539415122769046;19.510791366906474;5.4863569321533925;2712;5;0;1;34;10.1101/045989;2016-03-27;Neuroscience;;0;13;2016;1.18;bioRxiv (Cold Spring Harbor Laboratory);True;preprint;https://openalex.org/W2333824284
8957;436;33.39508222988144;16.97507052630608;13.702702028534336;20.53440366972477;5.478945604825198;8953;6;3;9;286;10.1101/046037;2016-03-28;Neuroscience;;0;3;2016;0.27;bioRxiv (Cold Spring Harbor Laboratory);True;preprint;https://openalex.org/W2951769603
6803;353;41.03704920883908;15.960359341919991;12.30417208210281;19.195467422096318;5.140495867768595;6776;0;0;40;68;10.1101/047936;2016-04-09;Neuroscience;;0;5;2016;0.45;bioRxiv (Cold Spring Harbor Laboratory);True;preprint;https://openalex.org/W2740464486
7592;331;32.923446937222934;17.608019745773568;14.35098708522047;22.87915407854985;5.327479202429684;7573;7;0;18;33;10.1101/048645;2016-04-13;Neuroscience;;0;5;2016;0.45;bioRxiv (Cold Spring Harbor Laboratory);True;preprint;https://openalex.org/W2950206656
