word_count;sentence_count;flesch_reading_ease;gunning_fog;flesch_kincaid_grade;avg_sentence_length;avg_letter_per_word;lexicon_count;figure_count;table_count;section_count;reference_count;doi;preprint_date;preprint_category;published_doi;published_flag;citation_count;influential_citation_count;semantic_year;semantic_journal;status
5862;335;25.96439252806857;17.153053178703868;13.947853827901104;17.349253731343282;5.834308327598073;5812;7;1;20.0;100.0;10.1101/2021.04.30.442091;2021-04-30;Neuroscience;;0;3.0;0.0;2021.0;Brain Communications;200
8132;519;40.909671046504855;14.194078158489935;11.385931587317746;15.427745664739884;5.199075808667416;8007;6;2;55.0;32.0;10.1101/2021.04.30.442153;2021-04-30;Neuroscience;;0;0.0;0.0;2021.0;bioRxiv;200
9346;442;39.74725263886893;15.913460663053502;12.944734206666327;21.04977375565611;5.100064488392089;9304;17;4;16.0;63.0;10.1101/2021.04.30.442176;2021-04-30;Neuroscience;;0;31.0;4.0;2021.0;Current biology : CB;200
3539;171;43.43807386905869;15.22680732506698;12.283916507473316;20.46198830409357;4.940840240068591;3499;8;1;11.0;38.0;10.1101/2021.05.02.442289;2021-05-02;Neuroscience;;0;0.0;0.0;2021.0;bioRxiv;200
7226;320;50.1343355263158;14.926640537514;11.812746640537515;22.325;4.646976483762598;7144;7;0;26.0;48.0;10.1101/2021.05.02.442297;2021-05-02;Neuroscience;;0;17.0;1.0;2021.0;Proceedings of the National Academy of Sciences;200
6793;360;32.90875042596417;16.358911497755496;13.349322372948002;18.83888888888889;5.649513417870835;6782;7;0;54.0;68.0;10.1101/2021.05.02.442364;2021-05-02;Neuroscience;;0;12.0;0.0;2021.0;bioRxiv;200
12205;614;36.43684152264501;16.38252942051449;13.067992657536376;19.68729641693811;5.2743216412971545;12088;12;1;49.0;157.0;10.1101/2021.05.03.442240;2021-05-03;Neuroscience;;0;10.0;1.0;2021.0;eLife;200
3569;167;29.217480181133997;18.848306860641284;14.493291399828532;21.37125748502994;5.535444101989353;3569;6;1;18.0;48.0;10.1101/2021.05.03.442428;2021-05-03;Neuroscience;;0;5.0;1.0;2021.0;bioRxiv;200
4803;238;30.891239460733203;17.46084503486352;13.95362288666771;20.138655462184875;5.528270394325057;4793;6;0;18.0;50.0;10.1101/2021.05.03.442429;2021-05-03;Neuroscience;;0;0.0;0.0;2021.0;bioRxiv;200
2582;118;24.30580666693041;18.314631911344925;15.281935308427112;21.78813559322034;5.904706339945546;2571;6;0;9.0;40.0;10.1101/2021.05.03.442437;2021-05-03;Neuroscience;;0;10.0;0.0;2021.0;bioRxiv;200
4318;249;38.16800382927059;15.214607266274404;12.225776968338472;17.269076305220885;5.307906976744186;4300;2;3;20.0;86.0;10.1101/2021.05.03.442464;2021-05-03;Neuroscience;;0;14.0;0.0;2021.0;bioRxiv;200
6438;294;32.90214536869601;17.04492538693865;14.0772473218073;21.76530612244898;5.368495077355837;6399;5;0;26.0;76.0;10.1101/2021.05.07.443074;2021-05-07;Neuroscience;;0;9.0;0.0;2021.0;bioRxiv;200
4850;198;22.049091659165956;20.27248724872487;16.266640414041408;24.484848484848484;5.636963696369637;4848;10;0;19.0;58.0;10.1101/2021.05.08.443259;2021-05-08;Neuroscience;;0;2.0;0.0;2021.0;bioRxiv;200
2979;128;24.940782522778814;17.956131382264026;15.558477677821632;23.2578125;5.896540141081625;2977;9;2;30.0;61.0;10.1101/2021.05.08.443268;2021-05-08;Neuroscience;;0;2.0;0.0;2021.0;bioRxiv;200
4511;195;23.239907934495164;18.61787320572796;15.73676364446425;23.02051282051282;5.683225662731121;4489;5;0;16.0;89.0;10.1101/2021.05.10.443444;2021-05-10;Neuroscience;;0;6.0;0.0;2021.0;Journal of neurogenetics;200
3165;182;36.71774586173322;15.843789122270136;12.451301989150092;17.36263736263736;5.506012658227848;3160;2;0;14.0;39.0;10.1101/2021.05.10.443485;2021-05-10;Neuroscience;;0;9.0;0.0;2021.0;Neuroscience letters;200
7869;431;31.705790732509;17.096234578929494;13.358277975037598;18.19953596287703;5.732024477307496;7844;25;1;26.0;77.0;10.1101/2021.05.11.443328;2021-05-11;Neuroscience;;0;0.0;0.0;2021.0;bioRxiv;200
6580;298;31.67780559256849;17.10438302176018;14.31215817880798;22.023489932885905;5.476306567118696;6563;9;1;14.0;55.0;10.1101/2021.05.11.443678;2021-05-11;Neuroscience;;0;11.0;0.0;2021.0;bioRxiv;200
3372;182;35.24567668089034;16.505082623523403;12.895499036196192;18.324175824175825;5.342128935532234;3335;2;1;17.0;59.0;10.1101/2021.05.12.443029;2021-05-12;Neuroscience;;0;6.0;0.0;2021.0;bioRxiv;200
5441;274;28.697894124208887;17.913180450135126;14.168890990561335;19.773722627737225;5.548726467331118;5418;7;1;15.0;31.0;10.1101/2021.05.12.443839;2021-05-12;Neuroscience;;0;0.0;0.0;2021.0;Scientific Reports;200
4181;265;18.85203620113751;18.051060756522524;14.548444524690805;15.773584905660377;6.15311004784689;4180;4;0;52.0;56.0;10.1101/2021.05.12.443941;2021-05-12;Neuroscience;;0;0.0;0.0;2024.0;bioRxiv;200
4366;204;24.58745116011576;18.181060728599416;15.144279398285438;21.392156862745097;5.784142988084327;4364;12;2;39.0;81.0;10.1101/2021.05.13.444014;2021-05-13;Neuroscience;;0;39.0;1.0;2021.0;Neuron;200
8421;488;39.662477035640165;15.399133035318313;11.98000819279662;17.118852459016395;5.316016279626526;8354;8;8;23.0;111.0;10.1101/2021.05.13.444082;2021-05-13;Neuroscience;;0;12.0;0.0;2021.0;bioRxiv;200
7097;272;22.054907396230533;20.388346014884867;16.636755111470006;25.977941176470587;5.585762807812058;7066;6;0;27.0;101.0;10.1101/2021.05.14.444193;2021-05-14;Neuroscience;;0;15.0;0.0;2021.0;bioRxiv;200
3868;183;31.07922397569328;16.841278371085867;14.159032718862663;21.07103825136612;5.4004149377593365;3856;8;3;18.0;39.0;10.1101/2021.05.16.444298;2021-05-16;Neuroscience;;0;1.0;0.0;2021.0;bioRxiv;200
5410;291;28.97964107233841;17.234986376091303;13.81786009301116;18.518900343642613;5.544627945815551;5389;5;1;13.0;80.0;10.1101/2021.05.17.444398;2021-05-17;Neuroscience;;0;7.0;0.0;2021.0;bioRxiv;200
11002;550;33.54039739169394;17.186464948812823;13.530701846720536;19.92363636363636;5.404362109874064;10958;8;1;43.0;82.0;10.1101/2021.05.17.444462;2021-05-17;Neuroscience;;0;2.0;0.0;2021.0;bioRxiv;200
10351;436;22.47047659348584;19.28236715943539;15.99681938268143;23.63532110091743;5.577874818049491;10305;7;0;47.0;58.0;10.1101/2021.05.17.444526;2021-05-17;Neuroscience;;0;0.0;0.0;2021.0;;200
4700;196;32.820240951466985;17.426073615626674;14.62481930136098;23.9234693877551;5.283855832800171;4689;19;0;22.0;29.0;10.1101/2021.05.17.444584;2021-05-17;Neuroscience;;0;0.0;0.0;2021.0;bioRxiv;200
6990;332;36.717515844288215;16.325540774812918;13.31230464155973;20.82831325301205;5.439624005784526;6915;2;0;26.0;42.0;10.1101/2021.05.18.444661;2021-05-18;Neuroscience;;0;2.0;1.0;2021.0;bioRxiv;200
3062;169;32.85228316491586;16.85823834115622;13.113515318346334;17.857988165680474;5.202451954937044;3018;6;2;17.0;22.0;10.1101/2021.05.19.444702;2021-05-19;Neuroscience;;0;0.0;0.0;2021.0;bioRxiv;200
8632;367;21.62514404371601;19.76507079045081;16.05843208959887;23.408719346049047;5.645908508904668;8591;7;2;32.0;72.0;10.1101/2021.05.19.444854;2021-05-19;Neuroscience;;0;3.0;0.0;2021.0;bioRxiv;200
15937;741;34.188753565862726;17.14513501595713;13.753263345661091;21.18353576248313;5.296426068675543;15697;11;4;46.0;71.0;10.1101/2021.05.20.445020;2021-05-20;Neuroscience;;0;5.0;0.0;2021.0;bioRxiv;200
5100;253;36.2793054602258;15.793204105622747;13.11855364370074;19.802371541501977;5.251497005988024;5010;6;0;20.0;63.0;10.1101/2021.05.21.445094;2021-05-21;Neuroscience;;0;1.0;0.0;2021.0;bioRxiv;200
5299;226;30.14518376530998;18.35277275522704;14.859757261379505;23.36725663716814;5.443097898125355;5281;6;0;20.0;57.0;10.1101/2021.05.21.445104;2021-05-21;Neuroscience;;0;29.0;1.0;2021.0;PLoS ONE;200
7768;403;30.16055819615795;16.645868557545068;13.779445369949688;19.0272952853598;5.660798122065728;7668;7;6;24.0;79.0;10.1101/2021.05.21.445110;2021-05-21;Neuroscience;;0;9.0;0.0;2021.0;bioRxiv;200
5693;217;14.61006938377227;21.04740919162759;17.73101291716578;26.202764976958527;5.821491382342596;5686;8;1;24.0;88.0;10.1101/2021.05.22.445245;2021-05-22;Neuroscience;;0;4.0;0.0;2021.0;bioRxiv;200
6043;293;31.78306183750999;16.963148784803604;13.925358724977324;20.525597269624573;5.384103757898237;6014;4;0;9.0;38.0;10.1101/2021.05.24.445376;2021-05-24;Neuroscience;;0;2.0;0.0;2021.0;bioRxiv;200
6424;298;26.877873948447643;18.445465798758768;14.825759517654294;21.395973154362416;5.49607904642409;6376;7;0;18.0;74.0;10.1101/2021.05.24.445514;2021-05-24;Neuroscience;;0;16.0;1.0;2021.0;IEEE transactions on image processing : a publication of the IEEE Signal Processing Society;200
5390;257;45.56893695623663;15.23263236129935;12.06526224515076;20.77821011673152;4.913483146067415;5340;8;0;19.0;38.0;10.1101/2021.05.25.444975;2021-05-25;Neuroscience;;0;52.0;3.0;2021.0;IEEE transactions on bio-medical engineering;200
3408;175;39.75724742755767;15.642763538058633;12.51503566782124;19.325714285714287;5.235363690124187;3382;4;0;16.0;33.0;10.1101/2021.05.25.445536;2021-05-25;Neuroscience;;0;0.0;0.0;2021.0;bioRxiv;200
8474;402;34.52134298814718;17.499249595254135;13.647682844683946;20.945273631840795;5.292517814726841;8420;12;0;35.0;73.0;10.1101/2021.05.26.445391;2021-05-26;Neuroscience;;0;0.0;0.0;2021.0;bioRxiv;200
10887;518;30.05344211392378;17.040074579524124;14.242736416268531;20.83204633204633;5.593642850523585;10791;5;2;35.0;66.0;10.1101/2021.05.26.445739;2021-05-26;Neuroscience;;0;21.0;0.0;2021.0;bioRxiv;200
7688;550;41.9631141050796;13.132770002180076;10.79667830341787;13.647272727272728;5.322142286171063;7506;5;0;32.0;100.0;10.1101/2021.05.27.446063;2021-05-27;Neuroscience;;0;0.0;0.0;2021.0;bioRxiv;200
6071;424;40.87305834027086;14.069384266349768;11.037518302331645;14.004716981132075;5.436510609632873;5938;4;4;23.0;35.0;10.1101/2021.05.28.445926;2021-05-28;Neuroscience;;0;1.0;0.0;2021.0;bioRxiv;200
6341;359;36.819470267651695;14.78174111222434;12.500648177304104;17.618384401114206;5.405849802371542;6325;5;1;26.0;72.0;10.1101/2021.05.29.446266;2021-05-29;Neuroscience;;0;0.0;0.0;2021.0;bioRxiv;200
6760;313;20.327630099464585;19.269594340836505;15.764833231015247;21.498402555910545;5.940555803239708;6729;6;6;39.0;70.0;10.1101/2021.05.31.446012;2021-05-31;Neuroscience;;0;46.0;4.0;2021.0;bioRxiv;200
4111;186;31.65774426134564;16.954292033890756;14.323812749129278;22.05913978494624;5.668535218133074;4103;5;1;18.0;34.0;10.1101/2021.05.31.446375;2021-05-31;Neuroscience;;0;143.0;2.0;2021.0;bioRxiv;200
5644;247;37.178498194550855;16.632585622059306;13.730184921763875;22.76923076923077;5.127311522048364;5624;8;1;29.0;127.0;10.1101/2021.05.31.446404;2021-05-31;Neuroscience;;0;10.0;2.0;2021.0;bioRxiv;200
4491;180;20.67447721305794;19.5631822459999;16.56702734433051;24.92222222222222;5.64088274632189;4486;16;0;26.0;100.0;10.1101/2021.05.31.446454;2021-05-31;Neuroscience;;0;53.0;3.0;2021.0;eLife;200
8773;444;30.569259804135697;17.034728055231405;13.842110835148244;19.50900900900901;5.374163010851997;8662;15;1;25.0;55.0;10.1101/2021.06.01.446505;2021-06-01;Neuroscience;;0;6.0;1.0;2021.0;bioRxiv;200
7348;415;39.94420404116815;14.87449265461792;12.016544043134232;17.424096385542168;5.371594523579034;7231;13;0;30.0;55.0;10.1101/2021.06.02.446758;2021-06-02;Neuroscience;;0;2.0;0.0;2021.0;bioRxiv;200
5187;280;28.72889389168768;16.851640324411104;13.83128130622526;18.432142857142857;5.629722921914357;5161;4;1;34.0;89.0;10.1101/2021.06.03.446550;2021-06-03;Neuroscience;;0;78.0;4.0;2021.0;Neuroimage;200
9494;475;14.8680072289157;20.19797252166561;16.134221686746987;19.92;6.031283026844219;9462;9;3;31.0;83.0;10.1101/2021.06.03.446811;2021-06-03;Neuroscience;;0;1.0;0.0;2021.0;bioRxiv;200
8001;466;39.62583003791482;15.110968605556426;11.984914335258935;17.11802575107296;5.373323304500439;7977;10;1;24.0;33.0;10.1101/2021.06.03.446920;2021-06-03;Neuroscience;;0;0.0;0.0;2021.0;bioRxiv;200
3448;210;25.484263565891496;16.57563676633444;13.774269102990033;16.38095238095238;5.852616279069768;3440;3;1;13.0;53.0;10.1101/2021.06.03.446922;2021-06-03;Neuroscience;;0;2.0;0.0;2021.0;bioRxiv;200
4852;209;31.5385816334402;17.055940313032195;14.611017621659474;23.148325358851675;5.514675485737908;4838;7;1;22.0;85.0;10.1101/2021.06.03.446929;2021-06-03;Neuroscience;;0;68.0;1.0;2021.0;bioRxiv;200
5475;279;33.069854899059095;16.92593187340271;13.51201490892489;19.584229390681003;5.432284040995608;5464;4;0;17.0;53.0;10.1101/2021.06.04.447085;2021-06-04;Neuroscience;;0;0.0;0.0;2021.0;bioRxiv;200
5535;284;28.92447144018385;17.66957840271373;13.953821184599274;19.035211267605632;5.584350721420644;5406;4;1;22.0;70.0;10.1101/2021.06.04.447162;2021-06-04;Neuroscience;;0;0.0;0.0;2021.0;bioRxiv;200
4757;233;35.3000587843452;16.010869537671763;13.391664859542072;20.3519313304721;5.338675664276677;4742;8;0;21.0;21.0;10.1101/2021.06.07.447452;2021-06-07;Neuroscience;;0;1.0;0.0;2022.0;bioRxiv;200
4719;205;21.796605865248324;19.0495549323758;15.931767480364666;22.995121951219517;5.5392448027153165;4714;5;0;20.0;84.0;10.1101/2021.06.07.447453;2021-06-07;Neuroscience;;0;32.0;2.0;2022.0;PLoS Biology;200
11515;472;39.56640603442148;16.806126488070984;13.760247173906276;24.23093220338983;4.952959692226982;11437;10;4;28.0;74.0;10.1101/2021.06.08.447507;2021-06-08;Neuroscience;;0;6.0;0.0;2021.0;The Journal of Neuroscience;200
10505;577;30.169808742464056;17.01999521960263;13.531126766311022;18.032928942807622;5.630081691494474;10405;11;3;30.0;159.0;10.1101/2021.06.08.447611;2021-06-08;Neuroscience;;0;5.0;0.0;2021.0;bioRxiv;200
4749;217;32.128840527225634;16.90395633979757;14.18273637644138;21.755760368663594;5.393348866765516;4721;37;1;106.0;77.0;10.1101/2021.06.09.447763;2021-06-09;Neuroscience;;0;0.0;0.0;2021.0;bioRxiv;200
6777;307;36.95073148184488;17.059475251712605;13.545769866775585;21.89902280130293;5.154246616094006;6723;12;0;17.0;69.0;10.1101/2021.06.09.447804;2021-06-09;Neuroscience;;0;5.0;1.0;2021.0;bioRxiv;200
4174;205;19.2661960403384;19.003525900284348;15.592746224898892;20.209756097560977;5.74245715664977;4143;10;1;21.0;97.0;10.1101/2021.06.10.447470;2021-06-10;Neuroscience;;0;0.0;0.0;2021.0;bioRxiv;200
7289;324;25.036620353367653;18.764500519433263;15.334612631154776;22.410493827160494;5.691640269935271;7261;14;0;26.0;74.0;10.1101/2021.06.10.447885;2021-06-10;Neuroscience;;0;2.0;0.0;2021.0;bioRxiv;200
10338;380;19.660157082426537;20.718021436818606;17.252140401965892;27.110526315789475;5.605513492525724;10302;4;1;20.0;71.0;10.1101/2021.06.10.447959;2021-06-10;Neuroscience;;0;4.0;0.0;2021.0;bioRxiv;200
8559;469;41.464276334842594;15.093053157577671;11.952891996645809;18.02132196162047;5.310577378135353;8452;12;2;38.0;104.0;10.1101/2021.06.11.448056;2021-06-11;Neuroscience;;0;20.0;1.0;2021.0;bioRxiv;200
8128;419;36.52711569704249;16.68487120391381;12.933275968637547;19.19570405727924;5.296904140246177;8043;8;0;25.0;67.0;10.1101/2021.06.14.448331;2021-06-14;Neuroscience;;0;2.0;0.0;2021.0;bioRxiv;200
6346;293;36.32284348989776;16.315962706803372;13.54057830537715;21.525597269624573;5.231488821943872;6307;7;1;11.0;42.0;10.1101/2021.06.14.448375;2021-06-14;Neuroscience;;0;23.0;1.0;2021.0;bioRxiv;200
4032;189;22.367819882256526;18.16330576048886;15.36565168790521;21.03703703703704;5.649899396378269;3976;5;3;30.0;41.0;10.1101/2021.06.15.448420;2021-06-15;Neuroscience;;0;0.0;0.0;2021.0;bioRxiv;200
5144;184;19.44699405266192;20.626513944898164;17.475839404927317;27.89130434782609;5.798908807482463;5132;15;0;35.0;67.0;10.1101/2021.06.15.448476;2021-06-15;Neuroscience;;0;2.0;0.0;2021.0;bioRxiv;200
6402;382;29.219718828164133;17.046101402387514;13.302983284757572;16.581151832460733;5.665772023997474;6334;15;0;30.0;61.0;10.1101/2021.06.16.448227;2021-06-16;Neuroscience;;0;0.0;0.0;2021.0;bioRxiv;200
2799;133;25.27939175413428;17.509783065986344;14.941005490771406;20.962406015037597;5.785509325681492;2788;4;0;10.0;81.0;10.1101/2021.06.16.448614;2021-06-16;Neuroscience;;0;0.0;0.0;2021.0;bioRxiv;200
4658;236;41.971645203821055;15.466148130949618;12.246311126958329;19.48728813559322;5.166557947379865;4599;9;0;22.0;41.0;10.1101/2021.06.16.448743;2021-06-16;Neuroscience;;0;1.0;0.0;2021.0;bioRxiv;200
3987;202;27.506903215893374;17.610296133910953;14.316203596107286;19.6980198019802;5.540839406886152;3979;7;1;37.0;41.0;10.1101/2021.06.18.448901;2021-06-18;Neuroscience;;0;23.0;5.0;2021.0;Proceedings of the National Academy of Sciences of the United States of America;200
5449;248;39.19254052997087;16.98049821051883;13.246147401104505;21.951612903225808;5.237692872887583;5444;8;1;18.0;71.0;10.1101/2021.06.18.449017;2021-06-18;Neuroscience;;0;5.0;0.0;2021.0;bioRxiv;200
7189;321;30.364934048073025;17.44261348836725;14.577668552495862;22.35514018691589;5.447324414715719;7176;4;0;35.0;143.0;10.1101/2021.06.20.449152;2021-06-20;Neuroscience;;0;10.0;0.0;2021.0;bioRxiv;200
8861;418;30.80454129376952;17.496672084216602;14.206442179991727;21.107655502392344;5.405417658392837;8823;18;1;24.0;40.0;10.1101/2021.06.21.449225;2021-06-21;Neuroscience;;0;0.0;0.0;2021.0;bioRxiv;200
4377;215;26.20588899763825;17.950970871720678;14.655883699653188;20.334883720930232;5.798261665141812;4372;5;0;18.0;65.0;10.1101/2021.06.21.449343;2021-06-21;Neuroscience;;0;0.0;0.0;2021.0;bioRxiv;200
8716;496;47.78287503478586;13.560264140442014;10.774775389794607;16.826612903225808;5.006589983225497;8346;6;0;17.0;61.0;10.1101/2021.06.22.449480;2021-06-22;Neuroscience;;0;22.0;2.0;2021.0;The Journal of Neuroscience;200
6864;278;31.70187204416581;17.806551848576873;14.930290956439894;24.52517985611511;5.272220592549135;6818;6;0;21.0;80.0;10.1101/2021.06.22.449527;2021-06-22;Neuroscience;;0;1.0;0.0;2021.0;bioRxiv;200
9698;455;42.10673126666404;15.710360823863152;12.663328652723376;21.24175824175824;5.03445421624418;9665;9;0;41.0;69.0;10.1101/2021.06.23.449584;2021-06-23;Neuroscience;;0;24.0;0.0;2021.0;Medical Image Analysis;200
5783;241;36.52825397819689;16.977951058512488;14.104991089962224;23.91286307053942;5.0758285615131005;5763;17;1;15.0;61.0;10.1101/2021.06.23.449677;2021-06-23;Neuroscience;;0;1.0;0.0;2021.0;bioRxiv;200
4897;215;22.388672816071136;18.4973867256806;15.770669859015204;22.67906976744186;5.595365053322396;4876;7;0;16.0;76.0;10.1101/2021.06.24.449760;2021-06-24;Neuroscience;;0;1.0;0.0;2021.0;bioRxiv;200
4664;243;30.72889513505683;16.418026422968936;13.73530869498381;19.16872427983539;5.514169171318162;4658;6;0;22.0;48.0;10.1101/2021.06.24.449806;2021-06-24;Neuroscience;;0;0.0;0.0;2021.0;bioRxiv;200
5301;356;46.41535686718041;13.67645022834776;10.437067159147762;14.69943820224719;5.075291419835659;5233;4;0;17.0;103.0;10.1101/2021.06.24.449824;2021-06-24;Neuroscience;;0;0.0;0.0;2021.0;bioRxiv;200
10744;528;33.89058769567046;16.723766687659218;13.55823009395585;20.23106060606061;5.329526305935218;10682;14;4;37.0;63.0;10.1101/2021.06.25.449912;2021-06-25;Neuroscience;;0;0.0;0.0;2021.0;bioRxiv;200
3836;181;36.82386498270367;16.10810068569316;13.292084307690502;20.806629834254142;5.204460966542751;3766;5;1;19.0;61.0;10.1101/2021.06.25.449932;2021-06-25;Neuroscience;;0;12.0;0.0;2021.0;bioRxiv;200
10681;584;38.52187238539028;15.791269128356488;12.427339859163968;18.27910958904109;5.397377049180328;10675;9;0;35.0;102.0;10.1101/2021.06.27.450076;2021-06-27;Neuroscience;;0;7.0;1.0;2021.0;The Journal of Neuroscience;200
4017;208;26.48974426334334;17.610763922401315;14.324083281053955;19.158653846153847;5.76060225846926;3985;3;0;23.0;80.0;10.1101/2021.06.28.448432;2021-06-28;Neuroscience;;0;4.0;0.0;2021.0;bioRxiv;200
6139;393;36.33108044207103;14.95428231085932;12.021326540641486;15.4147582697201;5.363651370089138;6058;6;0;21.0;74.0;10.1101/2021.06.28.448528;2021-06-28;Neuroscience;;0;0.0;0.0;2021.0;bioRxiv;200
6726;365;32.92771118789372;16.553776046547636;13.243090479411311;18.421917808219177;5.470701963117192;6724;7;1;22.0;97.0;10.1101/2021.06.28.450126;2021-06-28;Neuroscience;;0;20.0;1.0;2021.0;Neuroimage;200
5997;267;30.736065054999443;17.63526182566939;14.552120816962788;22.46067415730337;5.43538435884609;5997;4;1;40.0;61.0;10.1101/2021.06.28.450168;2021-06-28;Neuroscience;;0;32.0;3.0;2021.0;bioRxiv;200
6310;372;37.11840547335055;15.950324493448647;12.28662991351396;16.9247311827957;5.332592121982211;6296;13;0;20.0;93.0;10.1101/2021.06.28.450172;2021-06-28;Neuroscience;;0;0.0;0.0;2021.0;bioRxiv;200
2401;105;27.11423427935452;18.560006359806028;15.14632339613642;22.81904761904762;5.446160267111853;2396;4;0;6.0;32.0;10.1101/2021.06.28.450213;2021-06-28;Neuroscience;;0;1.0;0.0;2021.0;bioRxiv;200
5666;282;29.04432394978005;17.65218957958513;14.177665552735103;20.00354609929078;5.58553447970218;5641;5;0;29.0;65.0;10.1101/2021.06.29.450268;2021-06-29;Neuroscience;;0;1.0;0.0;2021.0;bioRxiv;200
7670;372;39.159403730342746;15.63159091259707;12.917528673367638;20.61021505376344;5.11412547280553;7667;6;3;19.0;70.0;10.1101/2021.06.30.450396;2021-06-30;Neuroscience;;0;5.0;0.0;2021.0;bioRxiv;200
4961;266;40.8469497897286;15.547869674185463;12.1906015037594;18.63157894736842;5.243341404358354;4956;5;0;19.0;58.0;10.1101/2021.06.30.450495;2021-06-30;Neuroscience;;0;0.0;0.0;2021.0;bioRxiv;200
4047;200;33.62526606346063;16.833493306891423;13.580067972235998;20.17;5.289786812097174;4034;5;0;19.0;49.0;10.1101/2021.06.30.450520;2021-06-30;Neuroscience;;0;0.0;0.0;2021.0;bioRxiv;200
4064;174;33.185207100591725;17.272855879752434;14.421596612936138;23.310344827586206;5.384615384615385;4056;19;1;23.0;68.0;10.1101/2021.07.01.447872;2021-07-01;Neuroscience;;0;0.0;0.0;2021.0;bioRxiv;200
6159;288;29.982967627184426;17.480158827372204;14.358985331945128;21.260416666666668;5.562142740486689;6123;11;1;14.0;68.0;10.1101/2021.07.01.449170;2021-07-01;Neuroscience;;0;1.0;0.0;2021.0;bioRxiv;200
5018;190;26.68470102849349;18.90086582358189;16.094535603715176;26.394736842105264;5.386241276171486;5015;5;0;18.0;79.0;10.1101/2021.07.01.450665;2021-07-01;Neuroscience;;0;1.0;0.0;2021.0;bioRxiv;200
3924;174;27.118383754574097;17.654074341435358;15.069339792064651;22.511494252873565;5.51033954557059;3917;7;0;11.0;19.0;10.1101/2021.07.01.450675;2021-07-01;Neuroscience;;0;0.0;0.0;2021.0;bioRxiv;200
7101;355;20.962234463865684;18.193097698240184;15.30057469553048;19.985915492957748;5.795630725863284;7095;6;4;25.0;425.0;10.1101/2021.07.02.450904;2021-07-02;Neuroscience;;0;19.0;0.0;2021.0;bioRxiv;200
5192;220;15.525413293144451;20.79845991375517;16.926252530141692;23.477272727272727;5.753920619554696;5165;4;1;22.0;71.0;10.1101/2021.07.02.450977;2021-07-02;Neuroscience;;0;1.0;0.0;2021.0;bioRxiv;200
9886;437;27.80247535837654;17.815597844421063;14.969077569691148;22.49199084668192;5.55671991046902;9829;8;1;46.0;118.0;10.1101/2021.07.03.450698;2021-07-03;Neuroscience;;0;80.0;2.0;2021.0;eLife;200
8355;446;33.65594074634615;15.97112211069978;13.20101983589696;18.66143497757848;5.506067523729424;8323;9;0;35.0;75.0;10.1101/2021.07.04.450918;2021-07-04;Neuroscience;;0;1.0;0.0;2023.0;bioRxiv;200
8345;454;30.499451001478405;18.02605158706828;13.515271687830786;18.154185022026432;5.489444309633584;8242;9;0;35.0;39.0;10.1101/2021.07.04.451079;2021-07-04;Neuroscience;;0;8.0;1.0;2021.0;bioRxiv;200
5813;264;24.380826253521946;17.981194295900178;15.313753450060378;21.95833333333333;5.691737105399344;5797;7;0;27.0;80.0;10.1101/2021.07.05.451151;2021-07-05;Neuroscience;;0;0.0;0.0;2021.0;bioRxiv;200
2596;124;45.06757947706802;14.794254849923377;12.160238571375178;20.87903225806452;4.90845886442642;2589;11;0;10.0;29.0;10.1101/2021.07.05.451167;2021-07-05;Neuroscience;;0;0.0;0.0;2021.0;bioRxiv;200
3122;147;28.3941321841744;17.665794206102813;14.509141241965487;20.972789115646258;5.516704508595524;3083;7;1;10.0;67.0;10.1101/2021.07.05.451172;2021-07-05;Neuroscience;;0;0.0;0.0;2021.0;bioRxiv;200
5333;252;20.20774499915956;19.059308887448072;15.653794395216485;20.984126984126984;5.768721633888048;5288;9;1;19.0;60.0;10.1101/2021.07.05.451188;2021-07-05;Neuroscience;;0;47.0;1.0;2021.0;The Journal of Neuroscience;200
6135;347;37.93280983838173;15.318793523188068;12.340649295064154;17.59942363112392;5.508760438840675;6107;6;2;46.0;82.0;10.1101/2021.07.07.451447;2021-07-07;Neuroscience;;0;65.0;6.0;2021.0;Cell Reports;200
9714;533;30.03794519757517;16.09888978063915;13.570702510752971;18.11819887429644;5.5677746712229474;9657;4;0;41.0;67.0;10.1101/2021.07.07.451552;2021-07-07;Neuroscience;;0;27.0;3.0;2021.0;The Journal of Neuroscience;200
5349;274;39.46125494112482;15.099833378648766;12.501697620591331;19.105839416058394;5.338490926456543;5235;12;5;33.0;41.0;10.1101/2021.07.08.451333;2021-07-08;Neuroscience;;0;0.0;0.0;2021.0;bioRxiv;200
11258;626;40.1077965814811;15.012950752217783;12.114573112559686;17.910543130990416;5.286300392436675;11212;12;1;45.0;66.0;10.1101/2021.07.08.451677;2021-07-08;Neuroscience;;0;1.0;0.0;2022.0;bioRxiv;200
8258;433;29.222332877304552;16.461074425525585;13.912707822075363;19.036951501154736;5.626713575154676;8243;6;2;37.0;69.0;10.1101/2021.07.09.451638;2021-07-09;Neuroscience;;0;101.0;9.0;2021.0;bioRxiv;200
9167;360;19.58113243901107;19.757366808883056;16.836150065638332;25.391666666666666;5.611092878240893;9141;9;0;39.0;80.0;10.1101/2021.07.09.451656;2021-07-09;Neuroscience;;0;0.0;0.0;2021.0;bioRxiv;200
5035;218;32.757866332961214;17.52991234978229;14.41208079278042;23.03211009174312;5.311690898227445;5021;7;8;26.0;90.0;10.1101/2021.07.09.451701;2021-07-09;Neuroscience;;0;58.0;4.0;2021.0;bioRxiv;200
